ticker,date,days,impl_volatility,post
CSIQ,2022-11-09,730,0.6026389999999999,1
CSL,2022-11-09,30,0.331343,1
CSL,2022-11-09,60,0.332881,1
CSL,2022-11-09,91,0.34580449999999996,1
CSL,2022-11-09,122,0.34602750000000004,1
CSL,2022-11-09,152,0.34210399999999996,1
CSL,2022-11-09,182,0.3367,1
CSR,2022-11-09,30,0.283405,1
CSR,2022-11-09,60,0.286293,1
CSR,2022-11-09,91,0.3064665,1
CSR,2022-11-09,122,0.308839,1
CSR,2022-11-09,152,0.32707149999999996,1
CSR,2022-11-09,182,0.3461115,1
CSSE,2022-11-09,30,1.0864745,1
CSSE,2022-11-09,60,1.023637,1
CSSE,2022-11-09,91,0.9444715,1
CSSE,2022-11-09,122,0.938974,1
CSSE,2022-11-09,152,0.941905,1
CSSE,2022-11-09,182,0.9514644999999999,1
CSSE,2022-11-09,273,0.9496754999999999,1
CSSE,2022-11-09,365,0.9038525,1
CSSE,2022-11-09,547,0.8796465,1
CSSE,2022-11-09,730,0.845862,1
CSTE,2022-11-09,30,1.473402,1
CSTE,2022-11-09,60,1.215443,1
CSTE,2022-11-09,91,1.1192305,1
CSTE,2022-11-09,122,0.689206,1
CSTE,2022-11-09,152,0.7251545,1
CSTL,2022-11-09,30,1.0606635,1
CSTL,2022-11-09,60,0.905872,1
CSTL,2022-11-09,91,0.8759455,1
CSTL,2022-11-09,122,0.79225,1
CSTL,2022-11-09,152,0.788607,1
CSTM,2022-11-09,10,0.571204,1
CSTM,2022-11-09,30,0.5457325,1
CSTM,2022-11-09,60,0.5485344999999999,1
CSTM,2022-11-09,91,0.538294,1
CSTM,2022-11-09,122,0.5488770000000001,1
CSTM,2022-11-09,152,0.5643285,1
CSTM,2022-11-09,182,0.567684,1
CSTM,2022-11-09,273,0.5664615,1
CSTM,2022-11-09,365,0.5562155,1
CSTM,2022-11-09,547,0.533855,1
CSTM,2022-11-09,730,0.5092245,1
CSTR,2022-11-09,30,0.4111195,1
CSTR,2022-11-09,60,0.4208055,1
CSTR,2022-11-09,91,0.5083409999999999,1
CSTR,2022-11-09,122,0.506665,1
CSTR,2022-11-09,152,0.4944725,1
CSTR,2022-11-09,182,0.47347,1
CSV,2022-11-09,30,0.557558,1
CSV,2022-11-09,60,0.4933345,1
CSV,2022-11-09,91,0.48902650000000003,1
CSV,2022-11-09,122,0.485051,1
CSV,2022-11-09,152,0.4869895,1
CSWC,2022-11-09,30,0.338107,1
CSWC,2022-11-09,60,0.352495,1
CSWC,2022-11-09,91,0.2939265,1
CSWC,2022-11-09,122,0.28838149999999996,1
CSWC,2022-11-09,152,0.29523299999999997,1
CSWC,2022-11-09,182,0.2906835,1
CSWI,2022-11-09,30,0.4063915,1
CSWI,2022-11-09,60,0.35351299999999997,1
CSWI,2022-11-09,91,0.3484195,1
CSWI,2022-11-09,122,0.3426175,1
CSWI,2022-11-09,152,0.342331,1
CSX,2022-11-09,10,0.2843285,1
CSX,2022-11-09,30,0.2895365,1
CSX,2022-11-09,60,0.29399050000000004,1
CSX,2022-11-09,91,0.2955225,1
CSX,2022-11-09,122,0.298423,1
CSX,2022-11-09,152,0.3029855,1
CSX,2022-11-09,182,0.30320899999999995,1
CSX,2022-11-09,273,0.3021275,1
CSX,2022-11-09,365,0.301837,1
CSX,2022-11-09,547,0.29904549999999996,1
CSX,2022-11-09,730,0.2947115,1
CTAS,2022-11-09,30,0.2989525,1
CTAS,2022-11-09,60,0.2996035,1
CTAS,2022-11-09,91,0.300032,1
CTAS,2022-11-09,122,0.304053,1
CTAS,2022-11-09,152,0.311781,1
CTAS,2022-11-09,182,0.3135595,1
CTBI,2022-11-09,30,0.273341,1
CTBI,2022-11-09,60,0.2677165,1
CTBI,2022-11-09,91,0.237333,1
CTBI,2022-11-09,122,0.24057,1
CTBI,2022-11-09,152,0.242748,1
CTBI,2022-11-09,182,0.242161,1
CTEC,2022-11-09,30,0.8461245,1
CTEC,2022-11-09,60,0.8595145,1
CTEC,2022-11-09,91,0.916466,1
CTEC,2022-11-09,122,0.684294,1
CTEC,2022-11-09,152,0.506263,1
CTEC,2022-11-09,182,0.458979,1
CTG,2022-11-09,30,0.554975,1
CTG,2022-11-09,60,0.47009449999999997,1
CTG,2022-11-09,91,0.47927849999999994,1
CTG,2022-11-09,122,0.561623,1
CTG,2022-11-09,152,0.5624990000000001,1
CTIC,2022-11-09,30,1.223049,1
CTIC,2022-11-09,60,1.1878435,1
CTIC,2022-11-09,91,1.014201,1
CTIC,2022-11-09,122,1.0220004999999999,1
CTIC,2022-11-09,152,1.0523734999999999,1
CTIC,2022-11-09,182,1.0831840000000001,1
CTIC,2022-11-09,273,1.1138154999999998,1
CTIC,2022-11-09,365,1.234795,1
CTIC,2022-11-09,547,1.215439,1
CTIC,2022-11-09,730,0.9053770000000001,1
CTKB,2022-11-09,30,0.9786920000000001,1
CTKB,2022-11-09,60,0.9116489999999999,1
CTKB,2022-11-09,91,0.920086,1
CTKB,2022-11-09,122,0.7209155,1
CTKB,2022-11-09,152,0.7071099999999999,1
CTLP,2022-11-09,30,0.8506955,1
CTLP,2022-11-09,60,0.738603,1
CTLP,2022-11-09,91,0.6871145,1
CTLP,2022-11-09,122,0.6602885000000001,1
CTLP,2022-11-09,152,0.6699055,1
CTLP,2022-11-09,182,0.699546,1
CTLT,2022-11-09,30,0.5871649999999999,1
CTLT,2022-11-09,60,0.5421565,1
CTLT,2022-11-09,91,0.533917,1
CTLT,2022-11-09,122,0.5050250000000001,1
CTLT,2022-11-09,152,0.5056605000000001,1
CTLT,2022-11-09,182,0.5083565,1
CTLT,2022-11-09,273,0.457388,1
CTLT,2022-11-09,365,0.451256,1
CTO,2022-11-09,30,0.4322565,1
CTO,2022-11-09,60,0.44196399999999997,1
CTO,2022-11-09,91,0.42521549999999997,1
CTO,2022-11-09,122,0.42653050000000003,1
CTO,2022-11-09,152,0.4023915,1
CTO,2022-11-09,182,0.39366199999999996,1
CTOS,2022-11-09,30,0.9392115,1
CTOS,2022-11-09,60,0.7378505,1
CTOS,2022-11-09,91,0.6899685,1
CTOS,2022-11-09,122,0.6332515,1
CTOS,2022-11-09,152,0.6203700000000001,1
CTRA,2022-11-09,10,0.492046,1
CTRA,2022-11-09,30,0.495784,1
CTRA,2022-11-09,60,0.481927,1
CTRA,2022-11-09,91,0.4789155,1
CTRA,2022-11-09,122,0.4878675,1
CTRA,2022-11-09,152,0.48822899999999997,1
CTRA,2022-11-09,182,0.48845,1
CTRA,2022-11-09,273,0.48657100000000003,1
CTRA,2022-11-09,365,0.48434049999999995,1
CTRA,2022-11-09,547,0.4875635,1
CTRA,2022-11-09,730,0.492844,1
CTRE,2022-11-09,30,0.3118225,1
CTRE,2022-11-09,60,0.3022045,1
CTRE,2022-11-09,91,0.35321400000000003,1
CTRE,2022-11-09,122,0.388595,1
CTRE,2022-11-09,152,0.37954449999999995,1
CTRN,2022-11-09,30,0.878391,1
CTRN,2022-11-09,60,0.811844,1
CTRN,2022-11-09,91,0.7704915,1
CTRN,2022-11-09,122,0.7672295,1
CTRN,2022-11-09,152,0.7678635,1
CTRN,2022-11-09,182,0.7680355,1
CTS,2022-11-09,30,0.48552550000000005,1
CTS,2022-11-09,60,0.4214135,1
CTS,2022-11-09,91,0.4118085,1
CTS,2022-11-09,122,0.374988,1
CTS,2022-11-09,152,0.3717105,1
CTSH,2022-11-09,30,0.307614,1
CTSH,2022-11-09,60,0.294883,1
CTSH,2022-11-09,91,0.2960425,1
CTSH,2022-11-09,122,0.3080445,1
CTSH,2022-11-09,152,0.3104595,1
CTSH,2022-11-09,182,0.31324799999999997,1
CTSH,2022-11-09,273,0.317453,1
CTSH,2022-11-09,365,0.31643,1
CTVA,2022-11-09,30,0.2863345,1
CTVA,2022-11-09,60,0.28168899999999997,1
CTVA,2022-11-09,91,0.2875205,1
CTVA,2022-11-09,122,0.2920595,1
CTVA,2022-11-09,152,0.291018,1
CTVA,2022-11-09,182,0.288555,1
CTVA,2022-11-09,273,0.2848715,1
CTVA,2022-11-09,365,0.2978035,1
CTVA,2022-11-09,547,0.311489,1
CTVA,2022-11-09,730,0.3122285,1
CUBE,2022-11-09,30,0.367513,1
CUBE,2022-11-09,60,0.325945,1
CUBE,2022-11-09,91,0.2785385,1
CUBE,2022-11-09,122,0.289429,1
CUBE,2022-11-09,152,0.303837,1
CUBE,2022-11-09,182,0.304053,1
CUBI,2022-11-09,30,0.5156145000000001,1
CUBI,2022-11-09,60,0.5398185,1
CUBI,2022-11-09,91,0.5626774999999999,1
CUBI,2022-11-09,122,0.5465405,1
CUBI,2022-11-09,152,0.503663,1
CUBI,2022-11-09,182,0.494528,1
CUE,2022-11-09,30,1.196952,1
CUE,2022-11-09,60,1.208585,1
CUE,2022-11-09,91,1.205098,1
CUE,2022-11-09,122,1.205772,1
CUE,2022-11-09,152,1.2055175,1
CUK,2022-11-09,30,0.7759095,1
CUK,2022-11-09,60,0.800345,1
CUK,2022-11-09,91,0.825793,1
CUK,2022-11-09,122,0.809134,1
CUK,2022-11-09,152,0.7559595,1
CUK,2022-11-09,182,0.7423655,1
CULP,2022-11-09,30,0.494869,1
CULP,2022-11-09,60,0.645863,1
CULP,2022-11-09,91,0.635012,1
CULP,2022-11-09,122,0.401422,1
CULP,2022-11-09,152,0.37967249999999997,1
CURE,2022-11-09,30,0.592974,1
CURE,2022-11-09,60,0.5865255,1
CURE,2022-11-09,91,0.576507,1
CURE,2022-11-09,122,0.571645,1
CURE,2022-11-09,152,0.5657535,1
CURE,2022-11-09,182,0.565874,1
CURI,2022-11-09,30,1.271732,1
CURI,2022-11-09,60,1.271732,1
CURI,2022-11-09,91,1.271732,1
CURI,2022-11-09,122,1.271732,1
CURI,2022-11-09,152,1.271732,1
CURI,2022-11-09,182,1.271732,1
CURI,2022-11-09,273,1.271732,1
CURI,2022-11-09,365,1.271732,1
CURO,2022-11-09,30,1.129033,1
CURO,2022-11-09,60,1.1251815,1
CURO,2022-11-09,91,1.1228425,1
CURO,2022-11-09,122,1.1227875,1
CURO,2022-11-09,152,1.1228069999999999,1
CURO,2022-11-09,182,1.123541,1
CURO,2022-11-09,273,1.1328235,1
CURO,2022-11-09,365,1.109018,1
CURV,2022-11-09,30,1.3002045,1
CURV,2022-11-09,60,1.2643845,1
CURV,2022-11-09,91,1.3168365,1
CURV,2022-11-09,122,1.121691,1
CURV,2022-11-09,152,1.063938,1
CURV,2022-11-09,182,1.0525965,1
CURV,2022-11-09,273,1.044932,1
CURV,2022-11-09,365,1.6678335,1
CURV,2022-11-09,547,1.2219000000000002,1
CURV,2022-11-09,730,1.0891979999999999,1
CUT,2022-11-09,30,0.26001549999999995,1
CUT,2022-11-09,60,0.270934,1
CUT,2022-11-09,91,0.339456,1
CUT,2022-11-09,122,0.315094,1
CUT,2022-11-09,152,0.2721455,1
CUT,2022-11-09,182,0.2522135,1
CUTR,2022-11-09,30,0.761164,1
CUTR,2022-11-09,60,0.76323,1
CUTR,2022-11-09,91,0.746436,1
CUTR,2022-11-09,122,0.7484255,1
CUTR,2022-11-09,152,0.744262,1
CUTR,2022-11-09,182,0.7373025,1
CUTR,2022-11-09,273,0.7198665,1
CUTR,2022-11-09,365,0.6963125,1
CUZ,2022-11-09,30,1.0386935,1
CUZ,2022-11-09,60,0.702224,1
CUZ,2022-11-09,91,0.499433,1
CUZ,2022-11-09,122,0.3278505,1
CUZ,2022-11-09,152,0.3254105,1
CVAC,2022-11-09,30,1.224139,1
CVAC,2022-11-09,60,1.1439270000000001,1
CVAC,2022-11-09,91,1.125979,1
CVAC,2022-11-09,122,0.9954315,1
CVAC,2022-11-09,152,0.9849215,1
CVAC,2022-11-09,182,0.9870114999999999,1
CVAC,2022-11-09,273,0.8960835,1
CVAC,2022-11-09,365,0.874287,1
CVBF,2022-11-09,30,0.33596400000000004,1
CVBF,2022-11-09,60,0.4376515,1
CVBF,2022-11-09,91,0.250513,1
CVBF,2022-11-09,122,0.2608175,1
CVBF,2022-11-09,152,0.2537315,1
CVBF,2022-11-09,182,0.255448,1
CVCO,2022-11-09,30,0.500745,1
CVCO,2022-11-09,60,0.49789799999999995,1
CVCO,2022-11-09,91,0.4599645,1
CVCO,2022-11-09,122,0.460536,1
CVCO,2022-11-09,152,0.458971,1
CVCO,2022-11-09,182,0.4566245,1
CVCY,2022-11-09,30,0.3200515,1
CVCY,2022-11-09,60,0.32075600000000004,1
CVCY,2022-11-09,91,0.31138750000000004,1
CVCY,2022-11-09,122,0.310055,1
CVCY,2022-11-09,152,0.3025,1
CVCY,2022-11-09,182,0.29720199999999997,1
CVE,2022-11-09,30,0.5473275,1
CVE,2022-11-09,60,0.5403625,1
CVE,2022-11-09,91,0.548278,1
CVE,2022-11-09,122,0.5560195,1
CVE,2022-11-09,152,0.554539,1
CVE,2022-11-09,182,0.5514135,1
CVE,2022-11-09,273,0.551129,1
CVE,2022-11-09,365,0.549503,1
CVE,2022-11-09,547,0.5425679999999999,1
CVE,2022-11-09,730,0.5351755,1
CVEO,2022-11-09,30,0.5126200000000001,1
CVEO,2022-11-09,60,0.4952515,1
CVEO,2022-11-09,91,0.487545,1
CVEO,2022-11-09,122,0.48707849999999997,1
CVEO,2022-11-09,152,0.482302,1
CVEO,2022-11-09,182,0.4824975,1
CVGI,2022-11-09,30,0.7896529999999999,1
CVGI,2022-11-09,60,0.6584099999999999,1
CVGI,2022-11-09,91,0.543285,1
CVGI,2022-11-09,122,0.5827785,1
CVGI,2022-11-09,152,0.62349,1
CVGI,2022-11-09,182,0.646957,1
CVGW,2022-11-09,30,0.507501,1
CVGW,2022-11-09,60,0.4370595,1
CVGW,2022-11-09,91,0.4318265,1
CVGW,2022-11-09,122,0.445631,1
CVGW,2022-11-09,152,0.4468265,1
CVI,2022-11-09,30,0.6734225,1
CVI,2022-11-09,60,0.67485,1
CVI,2022-11-09,91,0.645779,1
CVI,2022-11-09,122,0.6512825,1
CVI,2022-11-09,152,0.654709,1
CVI,2022-11-09,182,0.65743,1
CVII,2022-11-09,30,0.4323305,1
CVII,2022-11-09,60,0.1098355,1
CVII,2022-11-09,91,0.13191150000000001,1
CVII,2022-11-09,122,0.1356165,1
CVII,2022-11-09,152,0.13753749999999998,1
CVII,2022-11-09,182,0.1401755,1
CVLG,2022-11-09,30,0.558738,1
CVLG,2022-11-09,60,0.553792,1
CVLG,2022-11-09,91,0.47325500000000004,1
CVLG,2022-11-09,122,0.4736785,1
CVLG,2022-11-09,152,0.474731,1
CVLG,2022-11-09,182,0.4773425,1
CVLT,2022-11-09,30,0.328687,1
CVLT,2022-11-09,60,0.33060900000000004,1
CVLT,2022-11-09,91,0.36050099999999996,1
CVLT,2022-11-09,122,0.363359,1
CVLT,2022-11-09,152,0.36254699999999995,1
CVLT,2022-11-09,182,0.36589099999999997,1
CVLT,2022-11-09,273,0.3730235,1
CVM,2022-11-09,30,1.1644549999999998,1
CVM,2022-11-09,60,1.164628,1
CVM,2022-11-09,91,1.2089235,1
CVM,2022-11-09,122,1.217285,1
CVM,2022-11-09,152,1.2165715000000001,1
CVM,2022-11-09,182,1.2162674999999998,1
CVM,2022-11-09,273,1.2002245,1
CVM,2022-11-09,365,1.1875525,1
CVNA,2022-11-09,10,1.6953529999999999,1
CVNA,2022-11-09,30,1.666916,1
CVNA,2022-11-09,60,1.5886135000000001,1
CVNA,2022-11-09,91,1.4690805,1
CVNA,2022-11-09,122,1.443266,1
CVNA,2022-11-09,152,1.4299895,1
CVNA,2022-11-09,182,1.422037,1
CVNA,2022-11-09,273,1.395495,1
CVNA,2022-11-09,365,1.3132375,1
CVNA,2022-11-09,547,1.2684735,1
CVNA,2022-11-09,730,1.2132610000000001,1
CVRX,2022-11-09,30,0.739643,1
CVRX,2022-11-09,60,0.8189665,1
CVRX,2022-11-09,91,0.817302,1
CVRX,2022-11-09,122,0.7313065000000001,1
CVRX,2022-11-09,152,0.7269455,1
CVS,2022-11-09,10,0.24516,1
CVS,2022-11-09,30,0.2518895,1
CVS,2022-11-09,60,0.2550515,1
CVS,2022-11-09,91,0.2645455,1
CVS,2022-11-09,122,0.2694725,1
CVS,2022-11-09,152,0.2729245,1
CVS,2022-11-09,182,0.27462050000000005,1
CVS,2022-11-09,273,0.2759435,1
CVS,2022-11-09,365,0.2776915,1
CVS,2022-11-09,547,0.27683599999999997,1
CVS,2022-11-09,730,0.274995,1
CVT,2022-11-09,30,1.3315395,1
CVT,2022-11-09,60,1.0783225,1
CVT,2022-11-09,91,0.9928684999999999,1
CVT,2022-11-09,122,1.0173429999999999,1
CVT,2022-11-09,152,1.1594864999999999,1
CVT,2022-11-09,182,1.4288215000000002,1
CVT,2022-11-09,273,1.2961939999999998,1
CVT,2022-11-09,365,0.9711125,1
CVT,2022-11-09,547,0.9387555000000001,1
CVT,2022-11-09,730,0.8304715,1
CVX,2022-11-09,10,0.322202,1
CVX,2022-11-09,30,0.3283335,1
CVX,2022-11-09,60,0.32863200000000004,1
CVX,2022-11-09,91,0.329141,1
CVX,2022-11-09,122,0.332899,1
CVX,2022-11-09,152,0.333744,1
CVX,2022-11-09,182,0.334976,1
CVX,2022-11-09,273,0.3354275,1
CVX,2022-11-09,365,0.332819,1
CVX,2022-11-09,547,0.3288185,1
CVX,2022-11-09,730,0.323898,1
CVY,2022-11-09,30,0.3975725,1
CVY,2022-11-09,60,0.399466,1
CVY,2022-11-09,91,0.316044,1
CVY,2022-11-09,122,0.317076,1
CVY,2022-11-09,152,0.32120899999999997,1
CVY,2022-11-09,182,0.3177685,1
CW,2022-11-09,30,0.2783425,1
CW,2022-11-09,60,0.280115,1
CW,2022-11-09,91,0.2906335,1
CW,2022-11-09,122,0.2910545,1
CW,2022-11-09,152,0.29246649999999996,1
CW,2022-11-09,182,0.29417150000000003,1
CWAN,2022-11-09,30,0.677211,1
CWAN,2022-11-09,60,0.6954295,1
CWAN,2022-11-09,91,0.65661,1
CWAN,2022-11-09,122,0.6620280000000001,1
CWAN,2022-11-09,152,0.6238925,1
CWAN,2022-11-09,182,0.5656725,1
CWB,2022-11-09,30,0.25649350000000004,1
CWB,2022-11-09,60,0.226051,1
CWB,2022-11-09,91,0.22377750000000002,1
CWB,2022-11-09,122,0.22578199999999998,1
CWB,2022-11-09,152,0.225983,1
CWB,2022-11-09,182,0.22604600000000002,1
CWB,2022-11-09,273,0.20931100000000002,1
CWB,2022-11-09,365,0.1846295,1
CWCO,2022-11-09,30,0.5365175,1
CWCO,2022-11-09,60,0.470526,1
CWCO,2022-11-09,91,0.4171815,1
CWCO,2022-11-09,122,0.4130465,1
CWCO,2022-11-09,152,0.400998,1
CWCO,2022-11-09,182,0.3985395,1
CWEB,2022-11-09,30,1.3489525,1
CWEB,2022-11-09,60,1.2163325,1
CWEB,2022-11-09,91,1.2032545,1
CWEB,2022-11-09,122,1.1439715000000001,1
CWEB,2022-11-09,152,1.143135,1
CWEN,2022-11-09,30,0.365782,1
CWEN,2022-11-09,60,0.35551699999999997,1
CWEN,2022-11-09,91,0.325674,1
CWEN,2022-11-09,122,0.3361885,1
CWEN,2022-11-09,152,0.31663625,1
CWEN,2022-11-09,182,0.30904275000000003,1
CWH,2022-11-09,10,0.5766565,1
CWH,2022-11-09,30,0.5804849999999999,1
CWH,2022-11-09,60,0.565077,1
CWH,2022-11-09,91,0.5697455,1
CWH,2022-11-09,122,0.580544,1
CWH,2022-11-09,152,0.578649,1
CWH,2022-11-09,182,0.5751204999999999,1
CWH,2022-11-09,273,0.5735805,1
CWH,2022-11-09,365,0.5673809999999999,1
CWH,2022-11-09,547,0.564072,1
CWH,2022-11-09,730,0.561748,1
CWI,2022-11-09,30,0.38665,1
CWI,2022-11-09,60,0.36777649999999995,1
CWI,2022-11-09,91,0.335943,1
CWI,2022-11-09,122,0.3350075,1
CWI,2022-11-09,152,0.33416199999999996,1
CWI,2022-11-09,182,0.3373535,1
CWK,2022-11-09,30,0.5279745,1
CWK,2022-11-09,60,0.501819,1
CWK,2022-11-09,91,0.4826145,1
CWK,2022-11-09,122,0.4973265,1
CWK,2022-11-09,152,0.5330375,1
CWK,2022-11-09,182,0.5389255,1
CWST,2022-11-09,30,0.329752,1
CWST,2022-11-09,60,0.3294475,1
CWST,2022-11-09,91,0.3224935,1
CWST,2022-11-09,122,0.32324450000000005,1
CWST,2022-11-09,152,0.32543500000000003,1
CWST,2022-11-09,182,0.328281,1
CWT,2022-11-09,30,0.325052,1
CWT,2022-11-09,60,0.3224405,1
CWT,2022-11-09,91,0.281444,1
CWT,2022-11-09,122,0.2812155,1
CWT,2022-11-09,152,0.2812425,1
CWT,2022-11-09,182,0.282172,1
CX,2022-11-09,30,0.46591550000000004,1
CX,2022-11-09,60,0.4581325,1
CX,2022-11-09,91,0.458296,1
CX,2022-11-09,122,0.4684955,1
CX,2022-11-09,152,0.46969700000000003,1
CX,2022-11-09,182,0.4697765,1
CX,2022-11-09,273,0.486124,1
CX,2022-11-09,365,0.49095099999999997,1
CXDO,2022-11-09,30,0.751946,1
CXDO,2022-11-09,60,0.751946,1
CXDO,2022-11-09,91,0.751946,1
CXDO,2022-11-09,122,0.751946,1
CXDO,2022-11-09,152,0.751946,1
CXM,2022-11-09,30,0.751204,1
CXM,2022-11-09,60,0.7220115,1
CXM,2022-11-09,91,0.696638,1
CXM,2022-11-09,122,0.6972465,1
CXM,2022-11-09,152,0.7004475,1
CXM,2022-11-09,182,0.70261,1
CXSE,2022-11-09,30,0.619446,1
CXSE,2022-11-09,60,0.427186,1
CXSE,2022-11-09,91,0.4013365,1
CXSE,2022-11-09,122,0.3938255,1
CXSE,2022-11-09,152,0.3823255,1
CXSE,2022-11-09,182,0.3805535,1
CXW,2022-11-09,30,0.47622200000000003,1
CXW,2022-11-09,60,0.4658755,1
CXW,2022-11-09,91,0.46836900000000004,1
CXW,2022-11-09,122,0.4721255,1
CXW,2022-11-09,152,0.4725685,1
CXW,2022-11-09,182,0.47241,1
CXW,2022-11-09,273,0.47376799999999997,1
CXW,2022-11-09,365,0.47201000000000004,1
CYB,2022-11-09,30,0.29574900000000004,1
CYB,2022-11-09,60,0.264189,1
CYB,2022-11-09,91,0.19953149999999997,1
CYB,2022-11-09,122,0.1857685,1
CYB,2022-11-09,152,0.1753365,1
CYBR,2022-11-09,30,0.5650744999999999,1
CYBR,2022-11-09,60,0.5480445,1
CYBR,2022-11-09,91,0.5501815,1
CYBR,2022-11-09,122,0.562437,1
CYBR,2022-11-09,152,0.56487,1
CYBR,2022-11-09,182,0.566395,1
CYBR,2022-11-09,273,0.54308,1
CYBR,2022-11-09,365,0.5386565,1
CYBR,2022-11-09,547,0.5298955000000001,1
CYBR,2022-11-09,730,0.51848,1
CYD,2022-11-09,30,0.6435755000000001,1
CYD,2022-11-09,60,0.4688805,1
CYD,2022-11-09,91,0.447482,1
CYD,2022-11-09,122,0.441509,1
CYD,2022-11-09,152,0.43388550000000004,1
CYD,2022-11-09,182,0.4328765,1
CYH,2022-11-09,30,0.9502575,1
CYH,2022-11-09,60,0.950394,1
CYH,2022-11-09,91,0.9504465,1
CYH,2022-11-09,122,0.9493275,1
CYH,2022-11-09,152,0.9429719999999999,1
CYH,2022-11-09,182,0.9369655,1
CYH,2022-11-09,273,0.9275249999999999,1
CYH,2022-11-09,365,0.9003684999999999,1
CYH,2022-11-09,547,0.8979805,1
CYH,2022-11-09,730,0.8901795,1
CYRX,2022-11-09,30,0.8673314999999999,1
CYRX,2022-11-09,60,0.958292,1
CYRX,2022-11-09,91,0.9296395,1
CYRX,2022-11-09,122,0.9051845000000001,1
CYRX,2022-11-09,152,0.8721745,1
CYRX,2022-11-09,182,0.8620680000000001,1
CYRX,2022-11-09,273,0.8012725,1
CYRX,2022-11-09,365,0.7245794999999999,1
CYTK,2022-11-09,30,0.8331925,1
CYTK,2022-11-09,60,0.837121,1
CYTK,2022-11-09,91,0.815966,1
CYTK,2022-11-09,122,0.8244825,1
CYTK,2022-11-09,152,0.9073205,1
CYTK,2022-11-09,182,0.9607870000000001,1
CYTK,2022-11-09,273,0.8704255,1
CYTK,2022-11-09,365,0.7958575,1
CYXT,2022-11-09,30,1.2094635,1
CYXT,2022-11-09,60,1.2094635,1
CYXT,2022-11-09,91,1.2094635,1
CYXT,2022-11-09,122,1.2094635,1
CYXT,2022-11-09,152,1.2094635,1
CZNC,2022-11-09,30,0.265375,1
CZNC,2022-11-09,60,0.2839465,1
CZNC,2022-11-09,91,0.303205,1
CZNC,2022-11-09,122,0.3006985,1
CZNC,2022-11-09,152,0.301847,1
CZNC,2022-11-09,182,0.305654,1
CZR,2022-11-09,10,0.6307324999999999,1
CZR,2022-11-09,30,0.653115,1
CZR,2022-11-09,60,0.6444395,1
CZR,2022-11-09,91,0.6466725,1
CZR,2022-11-09,122,0.6525405,1
CZR,2022-11-09,152,0.6523555,1
CZR,2022-11-09,182,0.650792,1
CZR,2022-11-09,273,0.6513344999999999,1
CZR,2022-11-09,365,0.6437165,1
CZR,2022-11-09,547,0.639483,1
CZR,2022-11-09,730,0.6310235,1
D,2022-11-09,30,0.29823900000000003,1
D,2022-11-09,60,0.29245299999999996,1
D,2022-11-09,91,0.2915545,1
D,2022-11-09,122,0.291083,1
D,2022-11-09,152,0.29025,1
D,2022-11-09,182,0.289771,1
D,2022-11-09,273,0.2752565,1
D,2022-11-09,365,0.2717805,1
D,2022-11-09,547,0.2632635,1
D,2022-11-09,730,0.2501815,1
DAC,2022-11-09,30,0.5120215,1
DAC,2022-11-09,60,0.5046995000000001,1
DAC,2022-11-09,91,0.50849,1
DAC,2022-11-09,122,0.53206,1
DAC,2022-11-09,152,0.5338485,1
DAC,2022-11-09,182,0.5346584999999999,1
DAC,2022-11-09,273,0.5459244999999999,1
DAC,2022-11-09,365,0.5715735,1
DAC,2022-11-09,547,0.5693735,1
DAC,2022-11-09,730,0.559295,1
DADA,2022-11-09,30,1.4247394999999998,1
DADA,2022-11-09,60,1.4538635,1
DADA,2022-11-09,91,1.453722,1
DADA,2022-11-09,122,1.4460324999999998,1
DADA,2022-11-09,152,1.440753,1
DAIO,2022-11-09,30,0.594874,1
DAIO,2022-11-09,60,0.594874,1
DAIO,2022-11-09,91,0.594874,1
DAIO,2022-11-09,122,0.594874,1
DAIO,2022-11-09,152,0.594874,1
DAKT,2022-11-09,30,0.7255335,1
DAKT,2022-11-09,60,0.7182435,1
DAKT,2022-11-09,91,0.7106455,1
DAKT,2022-11-09,122,0.70488,1
DAKT,2022-11-09,152,0.7003905,1
DAL,2022-11-09,10,0.4101825,1
DAL,2022-11-09,30,0.431666,1
DAL,2022-11-09,60,0.44327099999999997,1
DAL,2022-11-09,91,0.4416555,1
DAL,2022-11-09,122,0.44004299999999996,1
DAL,2022-11-09,152,0.4395335,1
DAL,2022-11-09,182,0.438452,1
DAL,2022-11-09,273,0.436762,1
DAL,2022-11-09,365,0.4332525,1
DAL,2022-11-09,547,0.426963,1
DAL,2022-11-09,730,0.4197035,1
DAM,2022-11-09,30,1.06437,1
DAM,2022-11-09,60,0.9093215,1
DAM,2022-11-09,91,0.8971845,1
DAM,2022-11-09,122,0.821712,1
DAM,2022-11-09,152,0.82017,1
DAN,2022-11-09,30,0.5381819999999999,1
DAN,2022-11-09,60,0.5419215,1
DAN,2022-11-09,91,0.5555675,1
DAN,2022-11-09,122,0.554657,1
DAN,2022-11-09,152,0.547356,1
DAN,2022-11-09,182,0.539301,1
DAO,2022-11-09,30,1.0781375,1
DAO,2022-11-09,60,1.0782284999999998,1
DAO,2022-11-09,91,1.0781365,1
DAO,2022-11-09,122,1.0735424999999998,1
DAO,2022-11-09,152,1.062723,1
DAO,2022-11-09,182,1.06134,1
DAPP,2022-11-09,30,1.5879535,1
DAPP,2022-11-09,60,1.5494145000000001,1
