"","ticker","secid","gvkey","cusip","addzip","gind","gsector","gsubind","state","spcsrc","vol_30_0","vol_30_1","vol_60_0","vol_60_1","sigma_term_m","sigma_term_bs","sigma_term_bs1","baseline0","baseline1","s_sigma_term_bs0","s_sigma_term_bs1","sigma_time_10","sigma_time_30","sigma_time_60","sigma_time_91","sigma_time_122","sigma_time_152","sigma_time_182","sigma_time_273","sigma_time_365","sigma_time_547","sigma_time_730","RI10_m","RI30_m","RI60_m","RI91_m","RI122_m","RI152_m","RI182_m","RI273_m","RI365_m","RI547_m","RI730_m","RI10_bs","RI30_bs","RI60_bs","RI91_bs","RI122_bs","RI152_bs","RI182_bs","RI273_bs","RI365_bs","RI547_bs","RI730_bs","gelection","sector","dem_mean","rep_mean","first_dem","first_rep","std","std_c","uncertain","dem_win","inc_win","incparty_win","surprise","min_mean","min_first","tight","margin1","margin2","tight_c","margin1_c","margin2_c","margin2_p","closeness","margin","dem","inc","incparty","emovet_party","emove1_party","emove2_party","emovet_c_party","emove1_c_party","emove2_c_party","emove2_p_party","emoveclose_party","emoveuncertain_party","emovet_inc","emove1_inc","emove2_inc","emovet_c_inc","emove1_c_inc","emove2_c_inc","emove2_p_inc","emoveclose_inc","emoveuncertain_inc","emovet_incparty","emove1_incparty","emove2_incparty","emovet_c_incparty","emove1_c_incparty","emove2_c_incparty","emove2_p_incparty","emoveclose_incparty","emoveuncertain_incparty","unemploy_aug","unemploy_sep","unemploy_oct","gdp"
"1194","CVCO",117290,"002820","14956810","85012","252010","25","25201030","AZ","B+",0.504419,0.500745,0.505972,0.497898,-0.00105054139142859,-0.000373604100714266,0.000676937290714306,0.00102213016669444,0.000972457467392857,-0.365515188659872,0.696109920909101,NA,0.000439639587619053,0.00192982056666669,0.00151008031913195,0.00223942844892855,0.00210096792130157,0.000780619263666691,NA,NA,NA,NA,NA,-4.96726993015879e-05,-4.96726993015879e-05,-2.81387001160498e-05,-2.69669659045667e-05,-2.07336138995405e-05,-1.00613222807433e-05,NA,NA,NA,NA,NA,-2.7108122944444e-05,-3.8390411123016e-05,-2.06998287895188e-05,-2.14182995872362e-05,-1.62800790922094e-05,-6.34188661747779e-06,NA,NA,NA,NA,1,"25",48.5892182154605,51.4107817845395,47.9591837,52.0408163,0.458345075515753,1.47959183673469,2.625,1,1,1,1,48.5892182154605,47.9591837,0.001042007820661,0.0234551402320829,0.185065447216219,0.0838995469408164,0.148849774631326,0.24088822070336,0,0.0595128175228004,0.354413422032675,1,1,1,1.99895799217934,1.97654485976792,1.81493455278378,1.91610045305918,1.85115022536867,1.75911177929664,2,1.9404871824772,2.625,1.99895799217934,1.97654485976792,1.81493455278378,1.91610045305918,1.85115022536867,1.75911177929664,2,1.9404871824772,2.625,1.99895799217934,1.97654485976792,1.81493455278378,1.91610045305918,1.85115022536867,1.75911177929664,2,1.9404871824772,2.625,4,4,4.1,403889.1
"1195","MOH",117400,"152149","60855R10","90802","351020","35","35102030","CA","B",0.3073,0.329866,0.286772,0.3202225,0.00141094799196429,0.00290359762285715,0.00149264963089285,0.000277948690349206,0.000382036988319445,10.4465238501723,3.90708145161263,NA,-0.00171170094714285,-0.00483434988625,-0.00486514511374304,-0.00242143484946031,-0.00263156489555556,-0.00309304606722224,-0.00413968871983333,-0.00470369928209824,NA,NA,NA,0.000104088297970238,0.000104088297970238,6.89680561066739e-05,3.14129741100377e-05,2.65954795231569e-05,2.47472201054205e-05,2.03320026073173e-05,1.67524582851028e-05,NA,NA,NA,0.000153843285666667,0.000128965791818452,8.53707993032988e-05,4.36478071501431e-05,3.64155428842941e-05,3.29485917037329e-05,2.57995836728589e-05,2.08419093286449e-05,NA,NA,1,"35",61.1811089650815,38.8188910349185,60.2150538,39.7849462,0.732424458744004,2.3469387755102,0,1,-1,-1,0,38.8188910349185,39.7849462,0,0,0,6.72965723957919e-06,1.74063885856057e-05,4.31108094199883e-05,0,1.94183421835847e-10,0.0447182834512655,1,0,0,0,0,0,6.72965723957919e-06,1.74063885856057e-05,4.31108094199883e-05,0,1.94183421835847e-10,0,0,0,0,-6.72965723957919e-06,-1.74063885856057e-05,-4.31108094199883e-05,0,-1.94183421835847e-10,0,0,0,0,-6.72965723957919e-06,-1.74063885856057e-05,-4.31108094199883e-05,0,-1.94183421835847e-10,0,3.8,4,4.1,3172373.5
"1196","ATSG",117430,"155280","00922R10","45177","203010","20","20301010","OH","B",0.381637,0.397495,0.3772205,0.3536425,-0.00704470549285715,0.000797974797321426,0.00784268029017857,0.000551364331236111,0.000365570478521825,1.44727315880669,21.4532648311489,NA,-0.00147088991142857,0.00410292567000001,0.0104982392111458,0.0121976453825714,0.013339619639619,0.0169661607152917,NA,NA,NA,NA,NA,-0.000185793852714286,-0.000185793852714286,-0.000192779612131901,-0.000157724187503513,-0.000134107402187343,-0.00013192783630851,NA,NA,NA,NA,NA,7.56288236249999e-05,-5.5082514544643e-05,-0.000106596312239828,-9.34399228299181e-05,-8.25108213309054e-05,-8.88361863624738e-05,NA,NA,NA,NA,1,"20",39.2462108839452,60.7537891160548,42.3913043,57.6086957,0.344129729104716,2.09183673469388,0.25,-1,-1,-1,0,39.2462108839452,42.3913043,0,0,0,0.00013774067649297,0.000339026000261811,0.000790800226790678,0,4.56433439750251e-10,0.0464952394550426,0,0,0,0,0,0,-0.00013774067649297,-0.000339026000261811,-0.000790800226790678,0,-4.56433439750251e-10,-0.25,0,0,0,-0.00013774067649297,-0.000339026000261811,-0.000790800226790678,0,-4.56433439750251e-10,-0.25,0,0,0,-0.00013774067649297,-0.000339026000261811,-0.000790800226790678,0,-4.56433439750251e-10,-0.25,4.1,4.1,4.2,688196.1
"1197","NTGR",117448,"154039","64111Q10","95134","452010","45","45201020","CA","C",0.452749,0.432946,0.4588425,0.436904,-0.000502837263154749,-0.00132256733458333,-0.000819730071428574,0.000857504851632937,0.000771142744111111,-1.54234385037563,-1.0630069175759,NA,0.0020880259625,0.00467888918815476,-0.00142816235656246,-0.00162749092190477,-0.00391215622869047,-0.00818492708800002,NA,NA,NA,NA,NA,-8.63621075218251e-05,-8.63621075218251e-05,1.0168407619865e-05,9.21847261270512e-06,2.24297300364192e-05,4.22092847518971e-05,NA,NA,NA,NA,NA,-0.000113686443236111,-0.000100024275378968,1.16038485691352e-06,2.49937366656921e-06,1.70367690401785e-05,3.77052733704214e-05,NA,NA,NA,NA,1,"45",61.1811089650815,38.8188910349185,60.2150538,39.7849462,0.732424458744004,2.3469387755102,0,1,-1,-1,0,38.8188910349185,39.7849462,0,0,0,6.72965723957919e-06,1.74063885856057e-05,4.31108094199883e-05,0,1.94183421835847e-10,0.0447182834512655,1,0,0,0,0,0,6.72965723957919e-06,1.74063885856057e-05,4.31108094199883e-05,0,1.94183421835847e-10,0,0,0,0,-6.72965723957919e-06,-1.74063885856057e-05,-4.31108094199883e-05,0,-1.94183421835847e-10,0,0,0,0,-6.72965723957919e-06,-1.74063885856057e-05,-4.31108094199883e-05,0,-1.94183421835847e-10,0,3.8,4,4.1,3172373.5
"1198","GPK",117628,"025389","38868910","30328","151030","15","15103020","GA","B",0.316,0.307976,0.3156295,0.31031,0.000399309108035706,5.57187451785711e-05,-0.000343590362857131,0.000394396676748016,0.00038783879215873,0.141275899274807,-0.885910253960648,NA,0.000596045645714284,0.000792782183392863,-0.00938468442888889,-0.0125417942607936,-0.0166172983306984,-0.0223156360575416,NA,NA,NA,NA,NA,-6.55788458928596e-06,-6.55788458928596e-06,0.000107516412493677,0.00010607461777729,0.000111951364728514,0.000124807391019656,NA,NA,NA,NA,NA,-1.80108966845238e-05,-1.22843906369049e-05,0.000103740694220522,0.000103258303327641,0.00010969090181498,0.000122919531883078,NA,NA,NA,NA,1,"15",46.0588839494345,53.9411160505655,46.9387755,53.0612245,0.430984186341122,1.42857142857143,1.625,-1,-1,-1,0,46.0588839494345,46.9387755,0,6.66133814775094e-16,4.42124115096476e-12,0.0160622853169634,0.036497884251378,0.0745303580461125,0,0.000377389743878774,0.126867616579891,0,0,0,0,-6.66133814775094e-16,-4.42124115096476e-12,-0.0160622853169634,-0.036497884251378,-0.0745303580461125,0,-0.000377389743878774,-1.625,0,-6.66133814775094e-16,-4.42124115096476e-12,-0.0160622853169634,-0.036497884251378,-0.0745303580461125,0,-0.000377389743878774,-1.625,0,-6.66133814775094e-16,-4.42124115096476e-12,-0.0160622853169634,-0.036497884251378,-0.0745303580461125,0,-0.000377389743878774,-1.625,3.1,3.1,3.1,656752.4
"1199","GOOD",117635,"154739","37653610","22102-3211","601010","60","60101010","VA","B-",0.265506,0.273993,0.263811,0.274766,0.000314615005238092,0.000213617217857143,-0.000100997787380956,0.000272615283357143,0.000301272005805556,0.783584893798091,-0.335237876187344,NA,-0.000545086668214286,-0.00140478834166666,-0.0120974807655903,-0.0162157291101131,-0.020477864123881,-0.027614112578,NA,NA,NA,NA,NA,2.86567224484126e-05,2.86567224484126e-05,0.00013639665682229,0.000135494623896321,0.000136792625849467,0.000153454547160649,NA,NA,NA,NA,NA,2.52901295357143e-05,2.69734259920635e-05,0.000135286791026895,0.000134666773180084,0.000136128166721961,0.000152899614262951,NA,NA,NA,NA,0,"60",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3,3.1,579863
"1200","CNO",117682,"012603","1.26E+14","46032","403010","40","40301020","IN","B+",0.468991,0.4691495,0.4626665,0.4568505,-0.00130871574791665,0.00140292091875001,0.00271163666666667,0.000826063580807539,0.000783029783135913,1.69832074836001,3.46300578224111,NA,-1.77018177678525e-05,0.00127331211238095,0.0228628318915208,0.0283384248344048,0.0232473641966032,0.0160448513304444,NA,NA,NA,NA,NA,-4.30337976716266e-05,-4.30337976716266e-05,-0.000265621402631181,-0.000243009349035421,-0.000161553157529736,-9.53492696613247e-05,NA,NA,NA,NA,NA,4.7354091217262e-05,2.16014677281772e-06,-0.000235823197502976,-0.000220782818980777,-0.000143713442617455,-8.04501670972222e-05,NA,NA,NA,NA,0,"40",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.2,3.2,397067.9
"1201","LKQ",117833,"155394","50188920","60661","255010","25","25501010","IL","B+",0.311976,0.2917595,0.3146185,0.3133885,0.00272213574422619,-0.000394232372916666,-0.00311636811714285,0.000399367367097222,0.000441671023905754,-0.98714217884681,-7.05585820320383,NA,0.00145302603997024,0.000183916335714296,-0.00166104164425693,-0.00174773073495235,0.000254806132055573,0.00118135906579166,NA,NA,NA,NA,NA,4.23036568085315e-05,4.23036568085315e-05,4.81667844888255e-05,3.66382498293323e-05,1.62324316590172e-05,8.46580592546442e-06,NA,NA,NA,NA,NA,-6.15752804295635e-05,-9.63581181051603e-06,1.39209810037392e-05,1.1094248869145e-05,-4.26999016429105e-06,-8.65709581707872e-06,NA,NA,NA,NA,1,"25",57.0683869907878,42.9316130092122,53.8461538,46.1538462,0.57734491879093,1.42857142857143,0.375,1,-1,-1,0,42.9316130092122,46.1538462,0,0,0,0.00354797261549722,0.00958245468294816,0.0231686558813864,0,7.25232182544762e-07,0.0707374964969591,1,0,0,0,0,0,0.00354797261549722,0.00958245468294816,0.0231686558813864,0,7.25232182544762e-07,0.375,0,0,0,-0.00354797261549722,-0.00958245468294816,-0.0231686558813864,0,-7.25232182544762e-07,-0.375,0,0,0,-0.00354797261549722,-0.00958245468294816,-0.0231686558813864,0,-7.25232182544762e-07,-0.375,4.5,4.6,4.6,861607.8
"1202","CRI",118590,"150278","14622910","30326","252030","25","25203010","GA","B+",0.372303,0.378686,0.373347,0.3791095,-0.000108936239464272,-0.000185347285714262,-7.64110462499971e-05,0.00055621603575,0.000571606902319444,-0.333228950266313,-0.133677612953831,NA,-0.000570662236547612,-0.00103238823363095,0.00193248443447222,0.0020628241012837,-0.00234279871811907,-0.011069644275625,NA,NA,NA,NA,NA,1.53908665694447e-05,1.53908665694447e-05,-2.24331942190823e-05,-1.7801314268426e-05,1.46964636753605e-05,6.02236705283555e-05,NA,NA,NA,NA,NA,1.2843831694445e-05,1.41173491319448e-05,-2.32728760460053e-05,-1.84276343196555e-05,1.41937594237159e-05,5.98038296148941e-05,NA,NA,NA,NA,1,"25",46.0588839494345,53.9411160505655,46.9387755,53.0612245,0.430984186341122,1.42857142857143,1.625,-1,-1,-1,0,46.0588839494345,46.9387755,0,6.66133814775094e-16,4.42124115096476e-12,0.0160622853169634,0.036497884251378,0.0745303580461125,0,0.000377389743878774,0.126867616579891,0,0,0,0,-6.66133814775094e-16,-4.42124115096476e-12,-0.0160622853169634,-0.036497884251378,-0.0745303580461125,0,-0.000377389743878774,-1.625,0,-6.66133814775094e-16,-4.42124115096476e-12,-0.0160622853169634,-0.036497884251378,-0.0745303580461125,0,-0.000377389743878774,-1.625,0,-6.66133814775094e-16,-4.42124115096476e-12,-0.0160622853169634,-0.036497884251378,-0.0745303580461125,0,-0.000377389743878774,-1.625,3.1,3.1,3.1,656752.4
"1203","OXSQ",119430,"157452","69181V10","06830-7254","402030","40","40203010","CT","",1.209251,0.858544,1.20925,0.858544,5.75833571502676e-07,5.75833571502676e-07,0,0.00580271088888492,0.0029249912695873,9.92352682270772e-05,0,NA,0.0863321644125,0.172663752991429,0.261677310452368,0.338325304459042,0.291764632899048,0.188090302489736,NA,NA,NA,NA,NA,-0.00287771961929762,-0.00287771961929762,-0.00287556851229447,-0.00277315351332353,-0.00191950037543076,-0.00103346003657233,NA,NA,NA,NA,NA,-0.00287771961929762,-0.00287771961929762,-0.00287556851229447,-0.00277315351332353,-0.00191950037543076,-0.00103346003657233,NA,NA,NA,NA,1,"40",57.1589994106055,42.8410005893945,69.6202532,30.3797468,0.526589293424322,1.53061224489796,0.75,1,-1,-1,0,42.8410005893945,30.3797468,0,0,0,0,0,0,0,6.05023327860993e-07,0.0698421624758467,1,0,0,0,0,0,0,0,0,0,6.05023327860993e-07,0.75,0,0,0,0,0,0,0,-6.05023327860993e-07,-0.75,0,0,0,0,0,0,0,-6.05023327860993e-07,-0.75,3.9,4,4,276424.6
"1204","CONN",119434,"156614","20824210","77381","255040","25","25504020","TX","C",0.86672,0.957966,0.804621,0.7951815,-0.0432372939177977,0.0247115725616666,0.0679488664794643,0.00215724741619841,0.00137669991558929,11.4551406464143,49.3563380879407,NA,-0.0198208688995238,0.00359555611875005,0.00970362529834023,0.00795123015932743,0.00906428076150004,NA,NA,NA,NA,NA,NA,-0.000780547500609129,-0.000780547500609129,-0.000581768343034483,-0.000419578066205944,-0.000344089307100643,NA,NA,NA,NA,NA,NA,0.00148441471537301,0.000351933607381943,0.000164922497399191,0.000137379855756878,0.000102942709211622,NA,NA,NA,NA,NA,1,"25",46.3619136049684,53.6380863950316,44.2105263,55.7894737,0.516037241427481,1.78571428571429,0.875,-1,-1,-1,0,46.3619136049684,44.2105263,8.94284646335564e-13,5.96715121758962e-10,1.59212893979799e-07,0.000593250928085598,0.00152771649210881,0.00365802167276819,0,0.000691828275410955,0.137434889034749,0,0,0,-8.94284646335564e-13,-5.96715121758962e-10,-1.59212893979799e-07,-0.000593250928085598,-0.00152771649210881,-0.00365802167276819,0,-0.000691828275410955,-0.875,-8.94284646335564e-13,-5.96715121758962e-10,-1.59212893979799e-07,-0.000593250928085598,-0.00152771649210881,-0.00365802167276819,0,-0.000691828275410955,-0.875,-8.94284646335564e-13,-5.96715121758962e-10,-1.59212893979799e-07,-0.000593250928085598,-0.00152771649210881,-0.00365802167276819,0,-0.000691828275410955,-0.875,3.7,3.8,3.9,1925677.5
"1205","NXST",119435,"149177","65336K10","75062","502010","50","50201020","TX","A-",0.362902,0.386562,0.3562475,0.37308,-0.00129902692767858,0.00113942389232142,0.00243845082,0.000484629765509921,0.000511695210142857,2.35112238952664,4.76543608707852,NA,-0.00211099026666667,-0.00292295360565476,-0.00424728862891668,-0.00619005711168848,-0.00733951692685714,-0.00793919957187497,NA,NA,NA,NA,NA,2.70654446329364e-05,2.70654446329364e-05,3.23984802333857e-05,4.00904113443435e-05,3.97400657840695e-05,3.64844650780022e-05,NA,NA,NA,NA,NA,0.000108347138632936,6.77062916329364e-05,5.91946430905285e-05,6.00777131476221e-05,5.57825053893327e-05,4.98825465065736e-05,NA,NA,NA,NA,1,"50",46.3619136049684,53.6380863950316,44.2105263,55.7894737,0.516037241427481,1.78571428571429,0.875,-1,-1,-1,0,46.3619136049684,44.2105263,8.94284646335564e-13,5.96715121758962e-10,1.59212893979799e-07,0.000593250928085598,0.00152771649210881,0.00365802167276819,0,0.000691828275410955,0.137434889034749,0,0,0,-8.94284646335564e-13,-5.96715121758962e-10,-1.59212893979799e-07,-0.000593250928085598,-0.00152771649210881,-0.00365802167276819,0,-0.000691828275410955,-0.875,-8.94284646335564e-13,-5.96715121758962e-10,-1.59212893979799e-07,-0.000593250928085598,-0.00152771649210881,-0.00365802167276819,0,-0.000691828275410955,-0.875,-8.94284646335564e-13,-5.96715121758962e-10,-1.59212893979799e-07,-0.000593250928085598,-0.00152771649210881,-0.00365802167276819,0,-0.000691828275410955,-0.875,3.7,3.8,3.9,1925677.5
"1206","SNX",119445,"156155","87162W10","94538","452030","45","45203030","CA","A-",0.343909,0.3523855,0.345307,0.355375,0.000274363344464281,-0.000229410468571427,-0.000503773813035717,0.000476985905623016,0.00050955254222123,-0.480958589901691,-0.988659208409946,NA,-0.000702635753482142,-0.00167963485142856,-0.00190070489736112,-0.00253209691888888,-0.00286869216154764,-0.00291953209166666,NA,NA,NA,NA,NA,3.25666365982141e-05,3.25666365982141e-05,2.39018488112681e-05,2.30037726504357e-05,2.06779967500784e-05,1.75488760226975e-05,NA,NA,NA,NA,NA,1.57741761636905e-05,2.41704063809523e-05,1.83658728438427e-05,1.88744791009627e-05,1.73636953485277e-05,1.47808880389848e-05,NA,NA,NA,NA,1,"45",61.1811089650815,38.8188910349185,60.2150538,39.7849462,0.732424458744004,2.3469387755102,0,1,-1,-1,0,38.8188910349185,39.7849462,0,0,0,6.72965723957919e-06,1.74063885856057e-05,4.31108094199883e-05,0,1.94183421835847e-10,0.0447182834512655,1,0,0,0,0,0,6.72965723957919e-06,1.74063885856057e-05,4.31108094199883e-05,0,1.94183421835847e-10,0,0,0,0,-6.72965723957919e-06,-1.74063885856057e-05,-4.31108094199883e-05,0,-1.94183421835847e-10,0,0,0,0,-6.72965723957919e-06,-1.74063885856057e-05,-4.31108094199883e-05,0,-1.94183421835847e-10,0,3.8,4,4.1,3172373.5
"1207","AEL",119692,"156383","2567620","50266","403010","40","40301020","IA","B",0.623019,0.4685325,0.536709,0.422315,0.0140293760354167,0.0238324104,0.00980303436458334,0.000745874710321429,0.00054435402735615,31.9522971756605,18.0085640446077,NA,0.020074996524375,0.0261206170133333,0.0333846811815833,0.0367918681288035,0.0232749895432143,0.0228213472895417,NA,NA,NA,NA,NA,-0.000201520682965278,-0.000201520682965278,-0.000212695660946887,-0.000186577804044155,-6.08264046565634e-05,-4.83075343633242e-05,NA,NA,NA,NA,NA,0.0001252471291875,-3.81367768888891e-05,-0.000104970008588828,-0.000106225063350849,3.66724247885327e-06,5.55529181570515e-06,NA,NA,NA,NA,1,"40",40.4624457821957,59.5375542178043,40.6593407,59.3406593,0.741917633014437,1.78571428571429,0.125,-1,-1,-1,0,40.4624457821957,40.6593407,0,0,0,8.44030756397274e-08,3.69603623928683e-07,1.50036967372369e-06,0,5.19739428698037e-09,0.0524243415640692,0,0,0,0,0,0,-8.44030756397274e-08,-3.69603623928683e-07,-1.50036967372369e-06,0,-5.19739428698037e-09,-0.125,0,0,0,-8.44030756397274e-08,-3.69603623928683e-07,-1.50036967372369e-06,0,-5.19739428698037e-09,-0.125,0,0,0,-8.44030756397274e-08,-3.69603623928683e-07,-1.50036967372369e-06,0,-5.19739428698037e-09,-0.125,2.9,3.1,3.1,198155
"1208","KRO",119694,"157354","50105F10","75240-2620","151010","15","15101010","TX","B-",0.3661985,0.3942435,0.440155,0.4876135,0.00540569177791665,-0.0141988291958929,-0.0196045209738095,0.00100544248669742,0.00127026156139782,-14.1219705589842,-15.4334521090573,NA,-0.00253888046309524,-0.0104834527041071,-0.0152931087125556,-0.0118756985833333,0.0123929993962619,0.0219853247154306,NA,NA,NA,NA,NA,0.000264819074700396,0.000264819074700396,0.000227459346049145,0.000141650740665983,-4.59691290680605e-05,-9.10968842720544e-05,NA,NA,NA,NA,NA,-0.000388664957759921,-6.19229415297622e-05,1.2025049633656e-05,-1.90420542013078e-05,-0.00017494624073786,-0.000198814032479799,NA,NA,NA,NA,1,"15",46.3619136049684,53.6380863950316,44.2105263,55.7894737,0.516037241427481,1.78571428571429,0.875,-1,-1,-1,0,46.3619136049684,44.2105263,8.94284646335564e-13,5.96715121758962e-10,1.59212893979799e-07,0.000593250928085598,0.00152771649210881,0.00365802167276819,0,0.000691828275410955,0.137434889034749,0,0,0,-8.94284646335564e-13,-5.96715121758962e-10,-1.59212893979799e-07,-0.000593250928085598,-0.00152771649210881,-0.00365802167276819,0,-0.000691828275410955,-0.875,-8.94284646335564e-13,-5.96715121758962e-10,-1.59212893979799e-07,-0.000593250928085598,-0.00152771649210881,-0.00365802167276819,0,-0.000691828275410955,-0.875,-8.94284646335564e-13,-5.96715121758962e-10,-1.59212893979799e-07,-0.000593250928085598,-0.00152771649210881,-0.00365802167276819,0,-0.000691828275410955,-0.875,3.7,3.8,3.9,1925677.5
"1209","NRG",119846,"135990","62937750","77002","551010","55","55101010","TX","B",0.332319,0.3362545,0.3256195,0.334184,0.000718980015833329,0.0010494902335119,0.000330510217678561,0.000403254761109127,0.000437661916435516,2.60254889644786,0.755172440797135,NA,-0.000313234643958337,-0.00134544930375,-0.00182978992480556,-0.00179951244460517,-0.00214354126337302,-0.00259227637066667,-0.00422103333599998,-0.00760772369595234,-0.00706481579856252,-0.00118231606476194,NA,3.44071553263889e-05,3.44071553263889e-05,2.80084608861416e-05,2.06433808232664e-05,1.88323768368838e-05,1.81937164093407e-05,1.80952870030524e-05,2.28128868816046e-05,1.42299740665372e-05,2.60451517889762e-06,NA,4.54241625823413e-05,3.99156589543651e-05,3.16404413001919e-05,2.33524809681727e-05,2.10067861637166e-05,2.00097066163658e-05,1.93059471410692e-05,2.37183943272993e-05,1.4834197499222e-05,3.05726890174499e-06,1,"55",46.3619136049684,53.6380863950316,44.2105263,55.7894737,0.516037241427481,1.78571428571429,0.875,-1,-1,-1,0,46.3619136049684,44.2105263,8.94284646335564e-13,5.96715121758962e-10,1.59212893979799e-07,0.000593250928085598,0.00152771649210881,0.00365802167276819,0,0.000691828275410955,0.137434889034749,0,0,0,-8.94284646335564e-13,-5.96715121758962e-10,-1.59212893979799e-07,-0.000593250928085598,-0.00152771649210881,-0.00365802167276819,0,-0.000691828275410955,-0.875,-8.94284646335564e-13,-5.96715121758962e-10,-1.59212893979799e-07,-0.000593250928085598,-0.00152771649210881,-0.00365802167276819,0,-0.000691828275410955,-0.875,-8.94284646335564e-13,-5.96715121758962e-10,-1.59212893979799e-07,-0.000593250928085598,-0.00152771649210881,-0.00365802167276819,0,-0.000691828275410955,-0.875,3.7,3.8,3.9,1925677.5
"1210","NNI",119847,"155738","64031N10","68508","402020","40","40202010","NE","B+",0.305893,0.2950995,0.3024745,0.293319,0.000245720276071429,0.00049516769017857,0.000249447414107135,0.000354806027188492,0.000337255383419643,1.39560112352745,0.73963953244521,NA,0.000772239589136904,0.00129875890220238,-0.003239118974,-0.00414727973523809,-0.00420972301190476,-0.00342487422170832,NA,NA,NA,NA,NA,-1.75506437688492e-05,-1.75506437688492e-05,3.82949368139717e-05,3.60081968140125e-05,2.93121268945802e-05,2.01681016361525e-05,NA,NA,NA,NA,NA,-9.2357299652778e-06,-1.33931868670635e-05,4.10361171887754e-05,3.80528477493169e-05,3.09532283031798e-05,2.15386918235543e-05,NA,NA,NA,NA,1,"40",46.0674157,53.9325843,46.0674157,53.9325843,1.37755102040816,1.37755102040816,0,-1,1,-1,0,46.0674157,46.0674157,0.00215343489212194,0.00635484448512424,0.0166337926182794,0.00215343489212194,0.00635484448512424,0.0166337926182794,0,0.000383884589011423,0.127142856162041,0,1,0,-0.00215343489212194,-0.00635484448512424,-0.0166337926182794,-0.00215343489212194,-0.00635484448512424,-0.0166337926182794,0,-0.000383884589011423,0,0.00215343489212194,0.00635484448512424,0.0166337926182794,0.00215343489212194,0.00635484448512424,0.0166337926182794,0,0.000383884589011423,0,-0.00215343489212194,-0.00635484448512424,-0.0166337926182794,-0.00215343489212194,-0.00635484448512424,-0.0166337926182794,0,-0.000383884589011423,0,2.6,2.6,2.7,138323.5
"1211","CMP",119859,"157153","20451N10","66210","151040","15","15104020","KS","B-",0.465945,0.483247,0.468563,0.484945,-0.000191083792380955,-0.000582509986666671,-0.000391426194285716,0.00088094375759127,0.000939744615242064,-0.661234025040833,-0.416524008690266,NA,-0.00195510952190476,-0.00371913525142857,-0.0047242542605556,-0.00443676989460317,0.0013778946209524,0.0109665993621527,0.012641275335,NA,NA,NA,NA,5.88008576507936e-05,5.88008576507936e-05,4.98150600898313e-05,3.48007057559198e-05,-1.03222264035089e-05,-6.13059513985367e-05,-4.70049784885749e-05,NA,NA,NA,NA,4.57533178412697e-05,5.22770877460317e-05,4.55136733394388e-05,3.15922943273483e-05,-1.2897398734336e-05,-6.3456644773733e-05,-4.84387740720391e-05,NA,NA,NA,1,"15",51.120868673531,48.879131326469,51.6853933,48.3146067,0.704334886575363,1.53061224489796,2.625,1,-1,-1,0,48.879131326469,48.3146067,0.0557613672164833,0.189024598290435,0.431873320792511,0.135421428565889,0.21933030664452,0.327152276132461,0,0.106273709582283,0.446082589162651,1,0,0,0.0557613672164833,0.189024598290435,0.431873320792511,0.135421428565889,0.21933030664452,0.327152276132461,0,0.106273709582283,2.625,-0.0557613672164833,-0.189024598290435,-0.431873320792511,-0.135421428565889,-0.21933030664452,-0.327152276132461,0,-0.106273709582283,-2.625,-0.0557613672164833,-0.189024598290435,-0.431873320792511,-0.135421428565889,-0.21933030664452,-0.327152276132461,0,-0.106273709582283,-2.625,2.8,2.9,3,175148.7
"1212","UTI",119878,"156633","91391510","85032","253020","25","25302010","AZ","B-",0.4837005,0.5765775,0.499348,0.5000235,-0.0232858010375595,-0.00366244081041666,0.0196233602271429,0.00105051855757044,0.000665100744437499,-3.48631709932559,29.5043425996149,NA,-0.0117232666435714,-0.000160732249583325,0.0020205679115556,0.00275727959047622,0.00340116372888096,NA,NA,NA,NA,NA,NA,-0.000385417813132937,-0.000385417813132937,-0.000278091966473793,-0.000213467874000293,-0.000175572136621319,NA,NA,NA,NA,NA,NA,0.000268694194438492,-5.83618093472223e-05,-6.24506452963985e-05,-5.26206590237122e-05,-4.64710824953791e-05,NA,NA,NA,NA,NA,1,"25",48.5892182154605,51.4107817845395,47.9591837,52.0408163,0.458345075515753,1.47959183673469,2.625,1,1,1,1,48.5892182154605,47.9591837,0.001042007820661,0.0234551402320829,0.185065447216219,0.0838995469408164,0.148849774631326,0.24088822070336,0,0.0595128175228004,0.354413422032675,1,1,1,1.99895799217934,1.97654485976792,1.81493455278378,1.91610045305918,1.85115022536867,1.75911177929664,2,1.9404871824772,2.625,1.99895799217934,1.97654485976792,1.81493455278378,1.91610045305918,1.85115022536867,1.75911177929664,2,1.9404871824772,2.625,1.99895799217934,1.97654485976792,1.81493455278378,1.91610045305918,1.85115022536867,1.75911177929664,2,1.9404871824772,2.625,4,4,4.1,403889.1
